time_us,node_id,frame_type,size_bytes
1.0506e+06,4,QOSDATA_TID6,1066
1.05079e+06,20,ACK,14
1.05083e+06,4,CTL,20
1.05092e+06,0,RTS,20
1.05099e+06,20,CTS,14
1.05105e+06,0,QOSDATA_TID6,1066
1.05123e+06,20,ACK,14
1.05127e+06,0,QOSDATA_TID6,1066
1.05146e+06,20,ACK,14
1.0515e+06,0,CTL,20
1.05159e+06,8,RTS,20
1.05159e+06,9,RTS,20
1.05159e+06,5,RTS,20
1.05159e+06,15,RTS,20
1.05159e+06,17,RTS,20
1.05166e+06,20,CTS,14
1.05172e+06,9,QOSDATA_TID6,1066
1.0519e+06,20,ACK,14
1.05194e+06,9,CTL,20
1.05203e+06,14,RTS,20
1.05203e+06,7,RTS,20
1.05218e+06,15,RTS,20
1.05225e+06,20,CTS,14
1.05231e+06,15,QOSDATA_TID6,1066
1.05249e+06,20,ACK,14
1.05254e+06,15,CTL,20
1.05263e+06,6,RTS,20
1.0527e+06,20,CTS,14
1.05276e+06,6,QOSDATA_TID6,1066
1.05294e+06,20,ACK,14
1.05299e+06,6,CTL,20
1.05308e+06,18,RTS,20
1.05308e+06,12,RTS,20
1.05308e+06,7,RTS,20
1.05308e+06,10,RTS,20
1.05308e+06,14,RTS,20
1.05314e+06,20,CTS,14
1.0532e+06,18,QOSDATA_TID6,1066
1.05339e+06,20,ACK,14
1.05343e+06,18,CTL,20
1.05353e+06,3,RTS,20
1.05353e+06,5,RTS,20
1.05353e+06,14,RTS,20
1.05363e+06,8,RTS,20
1.0537e+06,20,CTS,14
1.05376e+06,8,QOSDATA_TID6,1066
1.05394e+06,20,ACK,14
1.05399e+06,8,CTL,20
1.05408e+06,10,RTS,20
1.05408e+06,7,RTS,20
1.05408e+06,19,RTS,20
1.05423e+06,5,RTS,20
1.0543e+06,20,CTS,14
1.05436e+06,5,QOSDATA_TID6,1066
1.05454e+06,20,ACK,14
1.05458e+06,5,QOSDATA_TID6,1066
1.05477e+06,20,ACK,14
1.05481e+06,5,CTL,20
1.0549e+06,1,RTS,20
1.0549e+06,10,RTS,20
1.05497e+06,20,CTS,14
1.05503e+06,1,QOSDATA_TID6,1066
1.05521e+06,20,ACK,14
1.05525e+06,1,CTL,20
1.05534e+06,2,RTS,20
1.05534e+06,7,RTS,20
1.05541e+06,20,CTS,14
1.05547e+06,2,QOSDATA_TID6,1066
1.05565e+06,20,ACK,14
1.0557e+06,2,CTL,20
1.05578e+06,16,RTS,20
1.05578e+06,0,RTS,20
1.05578e+06,17,RTS,20
1.05585e+06,20,CTS,14
1.05591e+06,16,QOSDATA_TID6,1066
1.05609e+06,20,ACK,14
1.05614e+06,16,CTL,20
1.05623e+06,4,RTS,20
1.05623e+06,10,RTS,20
1.0563e+06,20,CTS,14
1.05636e+06,4,QOSDATA_TID6,1066
1.05654e+06,20,ACK,14
1.05659e+06,4,CTL,20
1.05668e+06,3,RTS,20
1.05668e+06,11,RTS,20
1.05674e+06,20,CTS,14
1.0568e+06,3,QOSDATA_TID6,1066
1.05699e+06,20,ACK,14
1.05703e+06,3,QOSDATA_TID6,1066
1.05722e+06,20,ACK,14
1.05726e+06,3,QOSDATA_TID6,1066
1.05744e+06,20,ACK,14
1.05749e+06,3,CTL,20
1.05758e+06,13,RTS,20
1.05758e+06,7,RTS,20
1.05765e+06,20,CTS,14
1.05771e+06,13,QOSDATA_TID6,1066
1.05789e+06,20,ACK,14
1.05794e+06,13,CTL,20
1.05802e+06,7,RTS,20
1.05802e+06,9,RTS,20
1.05809e+06,20,CTS,14
1.05815e+06,9,QOSDATA_TID6,1066
1.05834e+06,20,ACK,14
1.05838e+06,9,CTL,20
1.05848e+06,11,RTS,20
1.05848e+06,14,RTS,20
1.05848e+06,12,RTS,20
1.05848e+06,0,RTS,20
1.05848e+06,7,RTS,20
1.05858e+06,19,RTS,20
1.05865e+06,20,CTS,14
1.05871e+06,19,QOSDATA_TID6,1066
1.05889e+06,20,ACK,14
1.05894e+06,19,CTL,20
1.05902e+06,11,RTS,20
1.05909e+06,20,CTS,14
1.05915e+06,11,QOSDATA_TID6,1066
1.05934e+06,20,ACK,14
1.05938e+06,11,CTL,20
1.05947e+06,18,RTS,20
